Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"239","British Virgin Islands","3010","Population - Est. & Proj.","561","Urban population","1000 persons","0.835000","0.850000","0.863000","0.875000","0.887000","0.898000","0.911000","0.925000","0.939000","0.957000","0.982000","1.029000","1.080000","1.135000","1.195000","1.259000","1.327000","1.400000","1.475000","1.552000","1.631000","1.712000","1.795000","1.878000","1.959000","2.040000","2.117000","2.193000","2.275000","2.373000","2.502000","2.720000","2.974000","3.265000","3.595000","3.955000","4.358000","4.792000","5.262000","5.744000","6.225000","6.661000","6.869000","7.059000","7.246000","7.447000","7.662000","7.892000","8.131000","8.378000","8.624000","8.866000","9.113000","9.375000","9.672000","10.011000","10.403000","10.840000","11.305000","11.763000","12.200000","12.598000","12.972000","13.324000","13.674000","14.028000","14.397000","14.767000","15.137000","15.496000","15.832000","16.147000","16.438000","16.717000","16.988000","17.262000","17.538000","17.812000","18.089000","18.362000","18.627000","18.890000","19.145000","19.397000","19.645000","19.892000","20.129000","20.364000","20.593000","20.822000","21.042000","21.260000","21.477000","21.690000","21.895000","22.101000","22.304000","22.500000","22.690000","22.878000","23.063000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26","Brunei Darussalam","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","48.001000","50.935000","53.886000","56.913000","60.065000","63.356000","66.805000","70.400000","74.101000","77.877000","81.702000","85.562000","89.481000","93.540000","97.812000","102.386000","107.274000","112.448000","117.898000","123.600000","129.529000","135.671000","142.022000","148.512000","155.072000","161.626000","168.181000","174.714000","181.205000","187.604000","193.879000","200.021000","206.065000","212.076000","218.175000","224.449000","230.915000","237.563000","244.404000","251.458000","258.721000","266.210000","273.892000","281.681000","289.454000","297.114000","304.622000","311.958000","319.144000","326.210000","333.165000","340.034000","346.782000","353.293000","359.433000","365.114000","370.263000","374.965000","379.421000","383.906000","388.646000","393.688000","398.989000","404.421000","409.769000","414.907000","419.800000","424.473000","428.963000","433.285000","437.479000","441.532000","445.431000","449.171000","452.755000","456.189000","459.462000","462.578000","465.550000","468.346000","470.990000","473.466000","475.777000","477.937000","479.934000","481.779000","483.486000","485.026000","486.431000","487.690000","488.818000","489.805000","490.658000","491.371000","491.949000","492.383000","492.670000","492.826000","492.832000","492.688000","492.385000","491.932000","491.324000","490.574000","489.677000","488.648000","487.485000","486.189000","484.778000","483.249000","481.610000","479.863000","478.021000","476.091000","474.084000","472.006000","469.866000","467.677000","465.432000","463.151000","460.835000","458.491000","456.129000","453.760000","451.373000","448.979000","446.592000","444.195000","441.812000","439.422000","437.039000","434.661000","432.281000","429.915000","427.540000","425.183000","422.825000","420.470000","418.109000","415.768000","413.415000","411.050000","408.695000","406.335000","403.978000","401.620000","399.267000","396.918000","394.570000","392.223000","389.874000"
"26","Brunei Darussalam","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","24.705000","26.248000","27.793000","29.377000","31.005000","32.721000","34.494000","36.348000","38.247000","40.195000","42.166000","44.148000","46.166000","48.256000","50.463000","52.816000","55.340000","58.020000","60.845000","63.774000","66.792000","69.866000","73.004000","76.262000","79.687000","83.327000","87.195000","91.274000","95.399000","99.383000","103.089000","106.459000","109.536000","112.464000","115.425000","118.550000","121.872000","125.342000","128.944000","132.659000","136.439000","140.337000","144.318000","148.260000","151.974000","155.344000","158.296000","160.895000","163.322000","165.879000","168.750000","172.015000","175.598000","179.343000","183.005000","186.429000","189.534000","192.399000","195.119000","197.855000","200.719000","203.743000","206.870000","209.997000","213.022000","215.828000","218.376000","220.728000","222.904000","224.982000","226.987000","228.948000","230.851000","232.678000","234.436000","236.084000","237.658000","239.144000","240.551000","241.865000","243.096000","244.238000","245.302000","246.278000","247.170000","247.989000","248.729000","249.389000","249.979000","250.491000","250.942000","251.318000","251.631000","251.872000","252.048000","252.151000","252.182000","252.149000","252.040000","251.866000","251.612000","251.281000","250.881000","250.417000","249.866000","249.269000","248.597000","247.873000","247.078000","246.239000","245.338000","244.390000","243.391000","242.347000","241.277000","240.160000","239.020000","237.853000","236.663000","235.445000","234.217000","232.977000","231.725000","230.471000","229.203000","227.939000","226.681000","225.429000","224.177000","222.930000","221.680000","220.439000","219.208000","217.971000","216.743000","215.524000","214.304000","213.094000","211.881000","210.675000","209.468000","208.261000","207.052000","205.855000","204.647000","203.449000","202.249000","201.046000","199.849000","198.649000","197.460000"
"26","Brunei Darussalam","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","23.304000","24.685000","26.092000","27.541000","29.053000","30.646000","32.313000","34.046000","35.848000","37.685000","39.541000","41.412000","43.318000","45.284000","47.356000","49.574000","51.934000","54.426000","57.052000","59.822000","62.738000","65.806000","69.011000","72.254000","75.382000","78.308000","80.978000","83.443000","85.802000","88.213000","90.791000","93.568000","96.528000","99.609000","102.751000","105.890000","109.045000","112.223000","115.461000","118.797000","122.275000","125.871000","129.570000","133.424000","137.478000","141.768000","146.324000","151.067000","155.813000","160.335000","164.416000","168.022000","171.179000","173.952000","176.429000","178.683000","180.728000","182.568000","184.299000","186.047000","187.915000","189.944000","192.127000","194.417000","196.756000","199.086000","201.415000","203.753000","206.056000","208.314000","210.496000","212.584000","214.578000","216.491000","218.331000","220.098000","221.807000","223.440000","224.997000","226.487000","227.891000","229.224000","230.482000","231.658000","232.757000","233.793000","234.753000","235.640000","236.456000","237.199000","237.875000","238.481000","239.027000","239.501000","239.906000","240.233000","240.494000","240.678000","240.790000","240.826000","240.779000","240.655000","240.449000","240.162000","239.808000","239.380000","238.881000","238.323000","237.695000","237.009000","236.269000","235.478000","234.634000","233.741000","232.809000","231.847000","230.848000","229.826000","228.774000","227.702000","226.613000","225.520000","224.409000","223.289000","222.163000","221.039000","219.908000","218.764000","217.629000","216.499000","215.356000","214.215000","213.078000","211.940000","210.799000","209.658000","208.515000","207.377000","206.235000","205.087000","203.937000","202.799000","201.640000","200.478000","199.330000","198.176000","197.018000","195.867000","194.714000","193.569000","192.424000"
"26","Brunei Darussalam","3010","Population - Est. & Proj.","551","Rural population","1000 persons","35.158000","36.573000","37.877000","39.118000","40.311000","41.472000","42.587000","43.658000","44.640000","45.515000","46.267000","46.883000","47.381000","47.798000","48.165000","48.524000","48.863000","49.159000","49.400000","49.575000","49.663000","49.660000","51.521000","53.647000","55.776000","57.889000","59.980000","62.051000","64.079000","66.058000","67.981000","69.831000","71.631000","73.402000","75.183000","77.014000","78.886000","80.805000","82.767000","84.784000","86.854000","88.975000","90.195000","91.276000","92.282000","93.187000","93.975000","94.653000","95.224000","95.704000","96.095000","96.416000","96.965000","97.461000","97.812000","97.998000","98.010000","97.871000","97.651000","97.449000","97.318000","97.280000","97.314000","97.386000","97.441000","97.440000","97.378000","97.263000","97.106000","96.908000","96.681000","96.423000","96.129000","95.801000","95.438000","95.041000","94.611000","94.150000","93.658000","93.134000","92.583000","92.005000","91.397000","90.766000","90.110000","89.430000","88.729000","88.010000","87.265000","86.495000","85.702000","84.892000","84.060000","83.213000","82.350000","81.471000","80.579000","79.674000","78.758000","77.828000","76.886000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26","Brunei Darussalam","3010","Population - Est. & Proj.","561","Urban population","1000 persons","12.843000","14.388000","16.050000","17.850000","19.809000","21.948000","24.275000","26.799000","29.510000","32.404000","35.478000","38.713000","42.135000","45.778000","49.683000","53.901000","58.453000","63.335000","68.550000","74.078000","79.920000","86.066000","90.552000","94.913000","99.333000","103.782000","108.244000","112.722000","117.178000","121.598000","125.968000","130.254000","134.497000","138.734000","143.044000","147.498000","152.086000","156.817000","161.691000","166.730000","171.931000","177.299000","183.768000","190.475000","197.243000","204.005000","210.724000","217.385000","223.998000","230.585000","237.146000","243.701000","249.902000","255.928000","261.711000","267.160000","272.240000","276.993000","281.601000","286.323000","291.344000","296.733000","302.434000","308.330000","314.263000","320.102000","325.818000","331.434000","336.970000","342.428000","347.838000","353.190000","358.463000","363.647000","368.738000","373.730000","378.620000","383.406000","388.084000","392.640000","397.083000","401.407000","405.594000","409.669000","413.606000","417.408000","421.081000","424.621000","428.041000","431.334000","434.500000","437.565000","440.497000","443.318000","446.033000","448.625000","451.102000","453.468000","455.721000","457.846000","459.837000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27","Bulgaria","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","7250.999000","7310.534000","7372.012000","7434.672000","7497.950000","7561.493000","7625.189000","7689.140000","7753.606000","7819.005000","7885.607000","7953.467000","8022.158000","8090.703000","8157.833000","8222.589000","8284.446000","8343.488000","8400.013000","8454.586000","8507.551000","8559.031000","8608.664000","8655.709000","8699.176000","8738.392000","8772.557000","8801.904000","8828.026000","8853.201000","8878.791000","8905.094000","8930.707000","8953.121000","8968.917000","8975.361000","8972.551000","8960.556000","8936.655000","8897.543000","8841.458000","8766.999000","8676.377000","8576.038000","8474.826000","8379.308000","8291.970000","8211.814000","8137.670000","8066.998000","7997.957000","7930.703000","7866.239000","7804.312000","7744.632000","7686.962000","7631.012000","7576.672000","7524.087000","7473.513000","7425.008000","7378.650000","7334.003000","7290.088000","7245.646000","7199.741000","7151.953000","7102.444000","7051.608000","7000.119000","6948.445000","6896.663000","6844.597000","6792.238000","6739.536000","6686.471000","6633.110000","6579.505000","6525.607000","6471.361000","6416.749000","6361.787000","6306.569000","6251.253000","6196.051000","6141.131000","6086.559000","6032.370000","5978.677000","5925.622000","5873.296000","5821.740000","5770.971000","5720.911000","5671.489000","5622.640000","5574.330000","5526.542000","5479.194000","5432.193000","5385.441000","5338.920000","5292.596000","5246.394000","5200.234000","5154.081000","5107.913000","5061.736000","5015.579000","4969.477000","4923.493000","4877.639000","4831.955000","4786.545000","4741.541000","4697.036000","4653.106000","4609.786000","4567.118000","4525.185000","4484.016000","4443.662000","4404.150000","4365.536000","4327.846000","4291.097000","4255.319000","4220.499000","4186.666000","4153.858000","4122.085000","4091.326000","4061.521000","4032.605000","4004.440000","3976.943000","3950.054000","3923.713000","3897.786000","3872.116000","3846.573000","3821.088000","3795.601000","3770.090000","3744.543000","3718.934000","3693.225000","3667.379000","3641.331000","3615.013000","3588.341000"
"27","Bulgaria","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","3624.009000","3651.714000","3680.936000","3711.213000","3742.159000","3773.550000","3805.294000","3837.379000","3869.942000","3903.150000","3937.141000","3971.912000","4007.188000","4042.401000","4076.819000","4109.898000","4141.327000","4171.136000","4199.453000","4226.583000","4252.682000","4277.813000","4301.746000","4324.159000","4344.600000","4362.770000","4378.272000","4391.207000","4402.278000","4412.513000","4422.511000","4432.414000","4441.555000","4448.711000","4452.200000","4450.726000","4444.362000","4433.158000","4415.854000","4390.881000","4357.452000","4314.885000","4264.365000","4209.198000","4153.937000","4101.971000","4054.575000","4011.259000","3971.471000","3933.936000","3897.696000","3862.849000","3829.864000","3798.597000","3768.917000","3740.652000","3713.683000","3687.869000","3663.043000","3639.026000","3615.632000","3592.795000","3570.364000","3547.961000","3525.157000","3501.634000","3477.208000","3451.943000","3426.089000","3400.054000","3374.121000","3348.364000","3322.705000","3297.097000","3271.486000","3245.809000","3220.088000","3194.374000","3168.660000","3142.920000","3117.160000","3091.393000","3065.637000","3039.972000","3014.463000","2989.200000","2964.183000","2939.443000","2914.990000","2890.854000","2867.054000","2843.608000","2820.505000","2797.718000","2775.194000","2752.901000","2730.816000","2708.939000","2687.234000","2665.663000","2644.205000","2622.845000","2601.565000","2580.342000","2559.168000","2538.009000","2516.884000","2495.769000","2474.718000","2453.763000","2432.929000","2412.236000","2391.705000","2371.371000","2351.294000","2331.505000","2312.053000","2292.938000","2274.165000","2255.754000","2237.728000","2220.076000","2202.815000","2185.965000","2169.535000","2153.520000","2137.935000","2122.755000","2107.997000","2093.644000","2079.700000","2066.153000","2052.964000","2040.101000","2027.497000","2015.107000","2002.889000","1990.840000","1978.887000","1966.975000","1955.055000","1943.086000","1931.070000","1918.982000","1906.837000","1894.636000","1882.371000","1870.022000","1857.603000","1845.093000","1832.460000"
"27","Bulgaria","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","3626.987000","3658.819000","3691.080000","3723.473000","3755.791000","3787.937000","3819.900000","3851.756000","3883.670000","3915.854000","3948.466000","3981.560000","4014.969000","4048.302000","4081.015000","4112.690000","4143.122000","4172.358000","4200.559000","4228.001000","4254.859000","4281.222000","4306.914000","4331.548000","4354.574000","4375.616000","4394.284000","4410.692000","4425.752000","4440.694000","4456.276000","4472.683000","4489.153000","4504.411000","4516.709000","4524.627000","4528.193000","4527.396000","4520.798000","4506.660000","4484.014000","4452.115000","4412.014000","4366.844000","4320.885000","4277.334000","4237.395000","4200.545000","4166.198000","4133.069000","4100.255000","4067.851000","4036.378000","4005.709000","3975.713000","3946.312000","3917.337000","3888.806000","3861.041000","3834.483000","3809.379000","3785.857000","3763.643000","3742.131000","3720.491000","3698.105000","3674.740000","3650.509000","3625.521000","3600.063000","3574.324000","3548.291000","3521.886000","3495.130000","3468.051000","3440.662000","3413.019000","3385.123000","3356.951000","3328.446000","3299.588000","3270.398000","3240.934000","3211.288000","3181.589000","3151.935000","3122.367000","3092.922000","3063.696000","3034.776000","3006.239000","2978.135000","2950.459000","2923.189000","2896.297000","2869.738000","2843.506000","2817.602000","2791.965000","2766.524000","2741.239000","2716.079000","2691.032000","2666.040000","2641.062000","2616.064000","2591.030000","2565.963000","2540.856000","2515.714000","2490.559000","2465.400000","2440.247000","2415.178000","2390.251000","2365.528000","2341.058000","2316.853000","2292.966000","2269.428000","2246.287000","2223.587000","2201.339000","2179.567000","2158.307000","2137.576000","2117.390000","2097.743000","2078.677000","2060.214000","2042.376000","2025.175000","2008.555000","1992.495000","1976.942000","1961.841000","1947.162000","1932.874000","1918.893000","1905.138000","1891.525000","1878.000000","1864.534000","1851.103000","1837.707000","1824.298000","1810.858000","1797.349000","1783.720000","1769.926000","1755.877000"
"27","Bulgaria","3010","Population - Est. & Proj.","551","Rural population","1000 persons","5250.955000","5228.795000","5205.591000","5181.033000","5154.428000","5125.620000","5094.443000","5062.746000","5030.105000","4995.821000","4959.995000","4868.866000","4773.575000","4673.955000","4569.381000","4460.312000","4371.359000","4296.943000","4219.459000","4139.854000","4058.066000","3991.875000","3923.884000","3854.288000","3782.437000","3708.382000","3638.302000","3571.058000","3502.457000","3433.626000","3365.056000","3330.215000","3295.034000","3258.685000","3219.934000","3178.108000","3140.422000","3105.140000","3065.955000","3022.006000","2972.728000","2917.858000","2858.279000","2801.740000","2749.474000","2699.581000","2652.779000","2608.765000","2567.041000","2526.806000","2487.423000","2445.343000","2397.299000","2350.579000","2304.921000","2260.279000","2216.404000","2173.353000","2131.248000","2090.439000","2050.944000","2012.821000","1975.613000","1939.116000","1902.938000","1866.828000","1830.702000","1794.614000","1758.643000","1722.907000","1687.490000","1652.403000","1617.607000","1583.081000","1548.795000","1514.731000","1480.908000","1447.357000","1414.101000","1381.167000","1348.586000","1316.378000","1284.579000","1253.254000","1222.479000","1192.313000","1162.795000","1133.967000","1105.781000","1078.292000","1051.500000","1025.400000","999.977000","975.201000","951.035000","927.444000","904.414000","881.930000","859.967000","838.504000","817.517000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27","Bulgaria","3010","Population - Est. & Proj.","561","Urban population","1000 persons","2000.044000","2081.715000","2166.379000","2253.578000","2343.445000","2435.785000","2530.662000","2626.301000","2723.423000","2823.091000","2925.530000","3084.512000","3248.485000","3416.645000","3588.341000","3762.158000","3912.976000","4046.444000","4180.460000","4314.647000","4449.410000","4567.093000","4684.727000","4801.386000","4916.702000","5029.979000","5134.233000","5230.827000","5325.557000","5419.561000","5513.719000","5574.854000","5635.637000","5694.389000","5748.922000","5797.183000","5832.047000","5855.332000","5870.602000","5875.440000","5868.643000","5849.032000","5817.964000","5774.149000","5725.195000","5679.599000","5639.093000","5602.961000","5570.523000","5540.077000","5510.364000","5485.203000","5468.787000","5453.302000","5438.343000","5423.484000","5408.555000","5393.596000","5379.083000","5365.591000","5353.646000","5343.392000","5334.770000","5327.025000","5319.207000","5310.568000","5300.792000","5289.957000","5278.205000","5265.832000","5253.037000","5239.807000","5225.976000","5211.414000","5195.965000","5179.498000","5162.001000","5143.511000","5124.036000","5103.603000","5082.261000","5060.017000","5036.947000","5013.235000","4989.132000","4964.822000","4940.388000","4915.821000","4891.295000","4866.872000","4842.632000","4818.639000","4794.905000","4771.368000","4747.926000","4724.481000","4701.021000","4677.543000","4653.983000","4630.275000","4606.350000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"233","Burkina Faso","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","4284.461000","4324.494000","4367.134000","4413.202000","4463.168000","4517.155000","4574.942000","4635.955000","4699.340000","4764.077000","4829.288000","4894.580000","4960.326000","5027.821000","5098.890000","5174.870000","5256.363000","5343.019000","5434.041000","5528.174000","5624.600000","5723.381000","5825.173000","5930.483000","6040.041000","6154.545000","6274.037000","6398.935000","6530.819000","6671.656000","6822.843000","6985.160000","7158.255000","7340.905000","7531.242000","7727.907000","7930.694000","8140.073000","8356.305000","8579.823000","8811.034000","9050.084000","9297.113000","9552.476000","9816.588000","10089.878000","10372.745000","10665.546000","10968.724000","11282.701000","11607.942000","11944.587000","12293.100000","12654.621000","13030.569000","13421.930000","13829.176000","14252.021000","14689.725000","15141.098000","15605.217000","16081.913000","16571.253000","17072.785000","17586.030000","18110.624000","18646.357000","19193.234000","19751.466000","20321.378000","20903.273000","21497.096000","22102.838000","22720.835000","23351.514000","23995.149000","24651.765000","25321.195000","26003.233000","26697.622000","27404.039000","28122.267000","28852.045000","29592.937000","30344.461000","31106.139000","31877.597000","32658.440000","33448.064000","34245.783000","35051.012000","35863.235000","36682.082000","37507.258000","38338.533000","39175.624000","40018.243000","40865.923000","41717.969000","42573.601000","43432.184000","44293.242000","45156.630000","46022.448000","46890.972000","47762.349000","48636.304000","49512.431000","50390.523000","51270.331000","52151.573000","53033.986000","53917.101000","54800.125000","55682.089000","56562.186000","57439.783000","58314.585000","59186.441000","60055.345000","60921.158000","61783.564000","62641.958000","63495.475000","64343.111000","65184.036000","66017.685000","66843.808000","67662.228000","68472.883000","69275.667000","70070.285000","70856.322000","71633.358000","72400.930000","73158.657000","73906.207000","74643.342000","75369.943000","76085.916000","76791.120000","77485.367000","78168.367000","78839.808000","79499.380000","80146.805000","80781.804000","81404.185000","82013.798000","82610.503000","83194.226000"
"233","Burkina Faso","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","2247.562000","2260.179000","2274.346000","2290.555000","2309.075000","2329.978000","2353.082000","2378.021000","2404.244000","2431.090000","2457.983000","2484.676000","2511.378000","2538.871000","2568.307000","2600.482000","2635.735000","2673.844000","2714.312000","2756.404000","2799.620000","2843.984000","2889.858000","2937.425000","2986.976000","3038.851000","3093.039000","3149.803000","3210.037000","3274.868000","3345.105000","3421.194000","3502.957000","3589.836000","3680.938000","3775.648000","3873.857000","3975.823000","4081.652000","4191.544000","4305.690000","4424.200000","4547.103000","4674.453000","4806.272000","4942.641000","5083.681000","5229.685000","5381.021000","5538.200000","5701.662000","5871.499000","6047.905000","6231.414000","6422.637000","6622.003000","6829.728000","7045.686000","7269.411000","7500.236000","7737.619000","7981.454000","8231.729000","8488.213000","8750.631000","9018.772000","9292.515000","9571.848000","9856.874000","10147.774000","10444.713000","10747.651000","11056.571000","11371.633000","11693.027000","12020.892000","12355.227000","12695.926000","13042.904000","13396.013000","13755.088000","14120.029000","14490.673000","14866.785000","15248.121000","15634.408000","16025.441000","16421.029000","16820.847000","17224.560000","17631.859000","18042.478000","18456.230000","18872.932000","19292.452000","19714.643000","20139.350000","20566.326000","20995.214000","21425.605000","21857.169000","22289.665000","22723.012000","23157.262000","23592.575000","24029.035000","24466.491000","24904.744000","25343.682000","25783.191000","26223.121000","26663.349000","27103.636000","27543.551000","27982.595000","28420.325000","28856.432000","29290.776000","29723.284000","30153.988000","30582.830000","31009.662000","31434.185000","31855.988000","32274.587000","32689.581000","33100.713000","33507.870000","33910.938000","34309.906000","34704.730000","35095.254000","35481.301000","35862.680000","36239.180000","36610.621000","36976.878000","37337.826000","37693.475000","38043.842000","38388.896000","38728.562000","39062.731000","39391.239000","39713.919000","40030.639000","40341.269000","40645.720000","40943.940000","41235.882000","41521.559000"
"233","Burkina Faso","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","2036.893000","2064.314000","2092.791000","2122.647000","2154.090000","2187.177000","2221.863000","2257.930000","2295.101000","2332.995000","2371.306000","2409.904000","2448.950000","2488.940000","2530.584000","2574.392000","2620.625000","2669.181000","2719.734000","2771.768000","2824.972000","2879.394000","2935.316000","2993.068000","3053.069000","3115.703000","3180.993000","3249.130000","3320.783000","3396.788000","3477.732000","3563.972000","3655.302000","3751.074000","3850.301000","3952.260000","4056.832000","4164.257000","4274.661000","4388.274000","4505.343000","4625.886000","4750.007000","4878.020000","5010.312000","5147.239000","5289.053000","5435.867000","5587.701000","5744.496000","5906.289000","6073.090000","6245.192000","6423.210000","6607.939000","6799.932000","6999.445000","7206.343000","7420.314000","7640.862000","7867.592000","8100.461000","8339.523000","8584.578000","8835.398000","9091.844000","9353.835000","9621.388000","9894.592000","10173.609000","10458.565000","10749.446000","11046.267000","11349.209000","11658.486000","11974.257000","12296.549000","12625.270000","12960.338000","13301.602000","13648.948000","14002.242000","14361.369000","14726.152000","15096.340000","15471.740000","15852.154000","16237.416000","16627.213000","17021.220000","17419.144000","17820.747000","18225.852000","18634.327000","19046.076000","19460.976000","19878.889000","20299.590000","20722.748000","21147.995000","21575.005000","22003.579000","22433.618000","22865.181000","23298.398000","23733.320000","24169.813000","24607.691000","25046.837000","25487.144000","25928.450000","26370.640000","26813.469000","27256.572000","27699.500000","28141.858000","28583.358000","29023.816000","29463.151000","29901.360000","30338.321000","30773.898000","31207.771000","31639.488000","32068.525000","32494.451000","32916.973000","33335.948000","33751.281000","34162.971000","34570.945000","34975.032000","35375.020000","35770.680000","36161.755000","36548.031000","36929.336000","37305.523000","37676.466000","38042.073000","38402.225000","38756.792000","39105.634000","39448.574000","39785.464000","40116.161000","40440.537000","40758.469000","41069.851000","41374.614000","41672.674000"
"233","Burkina Faso","3010","Population - Est. & Proj.","551","Rural population","1000 persons","4120.076000","4155.159000","4192.608000","4233.216000","4277.408000","4325.293000","4376.638000","4430.899000","4487.229000","4544.650000","4602.311000","4659.850000","4717.598000","4776.783000","4839.122000","4905.885000","4977.601000","5053.920000","5134.059000","5216.836000","5301.437000","5387.912000","5476.852000","5568.743000","5664.219000","5763.917000","5855.701000","5941.328000","6030.049000","6123.360000","6222.067000","6326.578000","6435.889000","6548.416000","6661.870000","6774.747000","6913.041000","7076.021000","7243.590000","7416.131000","7593.826000","7776.741000","7964.873000","8158.529000","8357.864000","8563.170000","8774.635000","8972.419000","9157.749000","9345.887000","9536.675000","9730.105000","9925.754000","10124.154000","10325.765000","10531.202000","10739.810000","10974.579000","11232.644000","11495.301000","11761.192000","12029.972000","12301.228000","12574.710000","12849.371000","13124.769000","13400.521000","13676.652000","13952.881000","14229.173000","14505.434000","14781.376000","15056.707000","15331.318000","15605.163000","15878.109000","16149.922000","16420.270000","16688.856000","16955.341000","17219.419000","17480.817000","17739.260000","17994.449000","18246.081000","18493.903000","18737.751000","18977.507000","19213.054000","19444.351000","19671.577000","19895.493000","20111.141000","20318.936000","20518.491000","20709.471000","20891.589000","21064.677000","21228.716000","21383.766000","21529.822000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"233","Burkina Faso","3010","Population - Est. & Proj.","561","Urban population","1000 persons","164.385000","169.335000","174.526000","179.986000","185.760000","191.862000","198.304000","205.056000","212.111000","219.427000","226.977000","234.730000","242.728000","251.038000","259.768000","268.985000","278.762000","289.099000","299.982000","311.338000","323.163000","335.469000","348.321000","361.740000","375.822000","390.628000","418.336000","457.607000","500.770000","548.296000","600.776000","658.582000","722.366000","792.489000","869.372000","953.160000","1017.653000","1064.052000","1112.715000","1163.692000","1217.208000","1273.343000","1332.240000","1393.947000","1458.724000","1526.708000","1598.110000","1693.127000","1810.975000","1936.814000","2071.267000","2214.482000","2367.346000","2530.467000","2704.804000","2890.728000","3089.367000","3277.442000","3457.082000","3645.798000","3844.025000","4051.932000","4269.988000","4498.013000","4736.606000","4985.855000","5245.912000","5516.730000","5798.770000","6092.387000","6397.911000","6715.585000","7045.635000","7388.364000","7744.099000","8113.116000","8495.627000","8891.774000","9301.684000","9725.431000","10163.069000","10614.630000","11080.098000","11559.392000","12052.359000","12558.811000","13078.529000","13611.226000","14156.480000","14713.724000","15282.220000","15860.807000","16454.063000","17060.953000","17681.277000","18314.837000","18961.443000","19620.975000","20293.427000","20978.851000","21677.231000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
